id,slug,team,height,preferredFoot,marketValue
120942,mateusz-mak,gks-katowice,173,Both,215000
,petteri-forsell,,,,
992266,szymon-stasik,no-team,176,,105000
338803,andreja-prokic,stal-rzeszow,178,Left,155000
1034071,adam-kramarz,,,,
910044,lukasz-zjawinski,ks-lechia-gdansk,190,Right,260000
123415,maciej-jankowski,wieczysta-krakow,181,Right,165000
257159,aleksandar-kolev,fk-krumovgrad,191,Left,330000
864010,pawel-tomczyk,polonia-warszawa,184,Right,105000
936503,kacper-sadlocha,stal-rzeszow,173,Both,92000
307718,jakub-wrobel,bruk-bet-termalica-nieciecza,178,Left,210000
1030781,bartosz-bajorek,,,,
72255,rafal-leszczynski,slask-wroclaw,185,Right,665000
128020,martin-polacek,sandecja-nowy-sacz,198,Right,105000
943497,arkadiusz-leszczynski,lks-wislanie-jaskowice,192,,23000
1139663,krystian-wieczorek,podbeskidzie-bielsko-biala,192,,27000
153552,milan-rundic,rakow-czestochowa,188,Left,370000
95360,kornel-osyra,resovia-rzeszow,191,Right,97000
303596,aleksander-komor,gks-katowice,190,Right,240000
1031027,szymon-mroczko,,,,
976984,dmytro-bashlay,radunia-stezyca,183,Right,93000
1046213,michal-batelt,no-team,193,Right,27000
120896,lukasz-sierpina,no-team,175,Left,48000
936876,kacper-gach,no-team,178,Left,27000
121265,filip-modelski,no-team,186,Right,
580904,bartosz-jaroch,wisla-krakow,184,Right,360000
982766,jakub-bieronski,gks-tychy,187,Right,140000
256491,michal-rzuchowski,slask-wroclaw,176,Right,360000
,adrian-rakowski,,,,
254163,gergo-kocsis,mtk-budapest,188,Right,240000
116956,rafal-figiel,lechia-zielona-gora,175,Right,110000
71699,jakub-hora,dukla-praha,176,Right,270000
991322,filip-laskowski,stomil-olsztyn,183,Right,94000
1134387,marco-tulio,,,,
,dominik-frelek,,,,
252319,desley-ubbink,fc-emmen,182,Right,585000
891707,mateusz-marzec,gks-katowice,178,Right,155000
,tomasz-nowak,,,,
,sergiy-myakushko,,,,
862159,konrad-gutowski,olimpia-grudziadz,181,Right,145000
956035,maksymilian-sitek,podbeskidzie-bielsko-biala,174,Both,210000
140637,karol-danielak,wieczysta-krakow,170,Right,290000
45465,kamil-bilinski,zaglebie-sosnowiec,181,Right,145000
1419467,peter-wilson,no-team,,Right,
814452,marko-roginic,gornik-leczna,188,Right,140000
813524,ivan-martin,cd-manchego-ciudad-real,183,,26000
1114364,bartlomiej-krecichwost,no-team,181,,
338331,daniel-kajzer,botev-plovdiv,189,Right,97000
940856,kacper-krzepisz,podbeskidzie-bielsko-biala,190,Right,145000
158067,andrzej-witan,zks-olimpia-elblag,182,Right,79000
926006,bartosz-przybysz,sokol-kleczew,190,Right,49000
337989,michal-marcjanik,mzks-arka-gdynia,187,Right,310000
539210,arkadiusz-kasperkiewicz,bruk-bet-termalica-nieciecza,185,Right,310000
45002,adam-marciniak,lks-lodz,186,Left,54000
583522,haris-memic,excelsior-31,190,Left,26000
44911,adam-danch,lks-goczalkowice-zdroj,180,Right,48000
148895,jan-hosek,1-fc-bad-kotzting,189,Right,73000
1033050,daniel-chmielnicki,,,,
1117615,kamil-skreta,no-team,187,Right,26000
345013,luis-valcarce,no-team,175,Left,47000
1033532,kacper-tomczak,,,,
1049610,damian-slesicki,no-team,185,Right,27000
,pawel-sasin,,,,
171149,adam-deja,gornik-leczna,186,Right,260000
95354,szymon-drewniak,ks-gornik-polkowice,179,Right,46000
1067025,mikolaj-labojko,skra-czestochowa,176,,47000
989447,lukasz-soszynski,stal-stalowa-wola,175,Right,52000
980471,mateusz-stepien,stal-mielec,184,Right,315000
801304,jakub-wawszczyk,znicz-pruszkow,179,Left,160000
852461,fabian-hiszpanski,wisla-pulawy,,,
843378,juliusz-letniowski,ruch-chorzow,183,Both,195000
339563,christian-aleman,gks-katowice,185,Left,97000
1030654,dawid-markiewicz,,,,
1036148,patryk-soboczynski,,,,
945392,mateusz-mlynski,gornik-leczna,178,Right,155000
338751,kamil-mazek,resovia-rzeszow,174,Right,110000
842342,artur-siemaszko,puszcza-niepolomice,181,Right,240000
123632,marcus-vinicius,ks-wierzyca-decka-pelplin,182,Right,
1020582,bartosz-boniecki,no-team,170,Right,
336737,mateusz-zebrowski,kks-1925-kalisz,187,Right,52000
1093982,kacper-skora,mzks-arka-gdynia,177,Right,315000
814855,rafal-wolsztynski,sandecja-nowy-sacz,180,Right,145000
997412,jakub-wilczynski,,,,
851249,mateusz-kochalski,,,,
316350,mateusz-kryczka,mks-zabkovia-zabki,194,Right,78000
926007,filip-majchrowicz,radomiak-radom,194,Right,420000
1104876,jan-szpaderski,stomil-olsztyn,191,,55000
,wiktor-koptas,,,,
347186,raphael-rossi,radomiak-radom,190,Right,360000
303484,mateusz-cichocki,radomiak-radom,187,Right,285000
586338,maciej-swidzikowski,no-team,182,Right,53000
,lukasz-wiech,,,,
,muhammad-cande,,,,
956669,dominik-sokol,zaglebie-sosnowiec,185,Right,145000
220785,damian-jakubik,radomiak-radom,183,Right,155000
971418,michal-kaput,radomiak-radom,185,Both,310000
190143,filipe-nascimento,gornik-zabrze,175,Left,465000
148254,meik-karwot,pogon-siedlce,187,Left,190000
95363,mateusz-lewandowski,no-team,182,Left,
1034832,dominik-stepien,chelmianka-chelm,186,Right,
114255,adam-banasiak,no-team,185,Left,135000
95350,artur-bogusz,chrobry-glogow,181,Right,95000
994334,milosz-kozak,ruch-chorzow,176,Left,360000
586362,mateusz-radecki,gks-tychy,187,Right,225000
335973,patryk-mikita,gks-tychy,185,Right,190000
842583,amancio-fortes,no-team,170,Both,96000
1085803,athanasios-scheidt,no-team,187,,49000
789718,damian-gaska,gornik-ii-leczna-sa,176,Both,310000
,alain-richard-ebwelle,,,,
1117620,dominik-banach,mks-chojniczanka-ii-chojnice,175,Left,27000
,leandro,,,,
852104,milan-kvocera,msk-puchov,175,Right,94000
,jakub-nowakowski,,,,
297324,karol-angielski,atromitos-athens,181,Left,1200000
1063006,marcel-szymanski,mzks-arka-ii-gdynia,184,Right,53000
1088874,morimakan-diane,no-team,181,,47000
1117668,jakub-podsiadlo,no-team,188,,26000
943369,dawid-arndt,lks-lodz,190,Right,265000
17407,arkadiusz-malarz,no-team,191,Right,
1101886,michal-kot,kszo-ostrowiec-swietokrzyski,190,,26000
1046219,aleksander-bobek,,,,
840041,daniel-celea,,,,
,jan-sobocinski,,,,
877182,carlos-moros,,,,
140650,maciej-dabrowski,no-team,194,Right,45000
563648,maciej-dampc,radunia-ii-stezyca,188,Right,73000
920690,oskar-koprowski,lks-lodz,185,Left,27000
907211,adrian-klimczak,chrobry-glogow,183,Left,165000
147696,tadej-vidmajer,no-team,179,Left,140000
1089664,jowin-radzinski,,,,
834983,maciej-wolski,bruk-bet-termalica-nieciecza,176,Right,265000
313054,kamil-dankowski,lks-lodz,190,Right,310000
1089663,mateusz-bakowicz,lks-lodz-ii,179,Both,23000
1019027,marcel-wszolek,,,,
536962,maksymilian-rozwandowicz,zaglebie-sosnowiec,182,Right,235000
44812,jakub-tosik,lks-lodz,182,Right,
801073,mikkel-rygaard,,,,
267427,dragoljub-srnic,aiolikos,170,Right,160000
1030384,artur-sojka,,,,
348384,antonio-dominguez,recreativo-de-huelva,177,Left,195000
921446,michal-trabka,wieczysta-krakow,173,Right,325000
148407,ricardinho,sheriff,174,Right,265000
943496,przemyslaw-sajdak,skra-czestochowa,182,Right,190000
1062971,piotr-gryszkiewicz,gks-cartusia-1923,186,Right,155000
1062970,kelechukwu-ibe-torti,,,,
1117586,dariusz-gmosinski,sokol-aleksandrow-lodzki,175,Right,24000
811652,pirulo,lks-lodz,177,Left,160000
850784,tomasz-nawotka,sandecja-nowy-sacz,178,Right,23000
1084063,jakub-romanowicz,lks-lodz,,,
,samuel-corral,,,,
111129,lukasz-sekulski,wisla-plock,187,Right,270000
992265,piotr-janczukowicz,lks-lodz,183,Both,270000
892277,maciej-radaszkiewicz,legia-ii-warszawa,188,Both,52000
801418,tomasz-loska,bruk-bet-termalica-nieciecza,189,Right,360000
71149,lukasz-budzilek,motor-lublin,186,Right,205000
982764,dominik-kakolewski,mlks-znicz-biala-piska,194,Both,24000
1088369,damian-pawelski,no-team,191,Right,24000
1117641,krystian-bartoszek,bruk-bet-termalica-nieciecza,189,,27000
844502,wiktor-biedrzycki,bruk-bet-termalica-nieciecza,189,,340000
109004,artem-putivtsev,bruk-bet-termalica-nieciecza,189,Left,47000
550022,pawel-oleksy,stal-rzeszow,182,Left,140000
1106338,jan-klimek,bruk-bet-termalica-nieciecza,,,
941360,marcin-grabowski,gornik-leczna,177,Left,270000
286091,mateusz-grzybek,zaglebie-lubin,178,Right,520000
578226,michal-hubinek,,,,
798698,pawel-zyra,gornik-leczna,178,Both,360000
111125,piotr-wlazlo,stal-mielec,181,Right,210000
339247,sebastian-bonecki,zaglebie-sosnowiec,180,,155000
851647,michal-bezpalec,stomil-olsztyn,182,,180000
55785,vlastimir-jovanovic,no-team,183,Both,23000
,jakub-pek,,,,
957291,michal-orzechowski,no-team,180,Right,78000
851511,marcin-wasielewski,gks-katowice,172,Right,260000
31601,martin-zeman,no-team,175,Left,97000
109771,samuel-stefanik,fc-spartak-trnava,178,Right,225000
121859,patrik-misak,wieczysta-krakow,184,Right,145000
1022152,kacper-janiak,,,,
920660,dawid-kalisz,gks-wikielec,176,Left,52000
796980,adam-radwanski,bruk-bet-termalica-nieciecza,169,Right,325000
929619,marcel-vasil,no-team,179,,70000
1117665,jakub-janczy,ks-bruk-bet-termalica-ii-nieciecza,178,,26000
921491,kacper-spiewak,motor-lublin,185,Right,93000
63242,roman-gergel,no-team,180,Right,26000
851248,patryk-czarnowski,,,,
1064408,bartosz-snopczynski,lechia-tomaszow-mazowiecki,187,Both,105000
943353,tomasz-matuszewski,lechia-zielona-gora,180,Right,27000
291709,konrad-jalocha,stal-mielec,200,Right,105000
1046668,adrian-odyjewski,radunia-ii-stezyca,195,,47000
1117502,artur-sip,,,,
1109962,kacper-dana,no-team,190,,27000
942248,szymon-bielusiak,no-team,191,,23000
890632,nemanja-nedic,gks-tychy,195,Right,290000
77233,maciej-manka,rekord-bielsko-biala,182,Right,46000
122043,kamil-szymura,pniowek-pawlowice-slaskie,186,Right,105000
893431,lukasz-solowiej,stomil-olsztyn,,,
1091278,anatoliy-kozlenko,no-team,193,Right,48000
1117418,bartosz-zarebski,no-team,190,,23000
941604,marcel-stefaniak,zks-olimpia-elblag,181,Left,52000
138058,bartosz-szeliga,lks-lodz,184,Right,210000
891665,oskar-paprzycki,mks-chojniczanka-chojnice,186,,47000
891629,jakub-piatek,polonia-warszawa,179,,155000
833993,wiktor-zytek,gks-tychy,185,Left,290000
991148,lukasz-norkowski,no-team,172,Right,195000
1117749,milosz-pawlusinski,lechia-tomaszow-mazowiecki,176,,23000
1117736,marcel-misztal,podbeskidzie-bielsko-biala,187,Both,235000
940425,dominik-polap,gks-tychy,180,,145000
792085,lukasz-moneta,ruch-chorzow,172,Left,145000
235436,krzysztof-wolkowicz,stal-mielec,180,Left,370000
,kacper-piatek,,,,
181497,sebastian-steblecki,polonia-bytom,187,Both,93000
,aleksander-bieganski,,,,
1117580,dorian-orlinski,gks-tychy,177,,24000
586154,bartosz-biel,chrobry-glogow,169,Right,93000
971490,kamil-kargulewicz,,,,
60316,lukasz-grzeszczyk,podlesianka-katowice,183,Right,55000
230256,damian-nowak,pogon-siedlce,185,,77000
548846,szymon-lewicki,no-team,193,Right,97000
990250,dawid-kasprzyk,motor-lublin,183,Right,49000
940426,michal-staniucha,no-team,181,,48000
,natan-dziegielewski,,,,
369962,pawel-lenarcik,mzks-arka-gdynia,189,Right,315000
1005905,jedrzej-grobelny,warta-poznan,185,Right,410000
798951,mateusz-hewelt,no-team,185,Right,130000
1117428,alan-madalinski,ks-gornik-polkowice,186,,24000
122319,nemanja-mijuskovic,miedz-legnica,189,Both,245000
940422,wiktor-plesnierowicz,polonia-warszawa,184,Right,410000
230698,marcin-biernat,wisla-plock,188,Right,240000
870178,ruben-hoogenhout,miedz-legnica,190,Right,320000
108026,bozo-musa,nk-siroki-brijeg,183,Right,46000
1021798,kacper-andrzejewski,sokol-kleczew,183,Right,53000
1482537,dani-pinillos,,,,
387198,pawel-zielinski,widzew-lodz,178,Right,155000
82061,marcin-pietrowski,jaguar-gdansk,184,Right,160000
44927,szymon-matuszek,gks-jastrzebie,185,Left,55000
845972,adrian-purzycki,oks-odra-opole,183,Right,215000
990240,adrian-petk,,,,
1117639,korneliusz-karolczak,no-team,172,,23000
,damian-tront,,,,
881351,mehdi-lehaire,,,,
,aboubacar-conde,,,,
140624,marcin-garuch,miedz-legnica-ii,154,Right,26000
,pawel-tupaj,,,,
338075,marcin-warcholak,no-team,181,Left,105000
188977,piotr-azikiewicz,lks-lomza,183,Left,53000
1117614,kamil-niewiadomski,olimpia-grudziadz,188,Left,26000
226314,joan-roman,wisla-krakow,171,Both,440000
979393,patryk-makuch,,,,
226660,krzysztof-danielewicz,stal-rzeszow,182,Right,160000
,carlos-heredia,,,,
1017544,bartosz-bartkowiak,radunia-stezyca,173,,
1644681,igor-lewandowski,mkks-zak-koszalin,,,
787734,kamil-zapolnik,puszcza-niepolomice,182,Right,260000
941966,maciej-sliwa,lks-lodz,175,Right,145000
1033121,mateusz-kaczmarek,,,,
,byron-burgering,,,,
339187,jakub-lukowski,mks-korona-kielce,172,Right,480000
915568,bruno-garcia,zakho-fc,179,Left,48000
830796,krzysztof-drzazga,miedz-legnica,178,Right,245000
,david-panka,,,,
792075,michal-bednarski,gks-jastrzebie,186,,52000
1214235,rafal-adamski,zaglebie-lubin,190,,145000
1092988,hubert-kwolek,no-team,180,,27000
941969,marcel-zapytowski,birkirkara-fc,187,Right,315000
71090,marek-koziol,kotwica-kolobrzeg,199,Right,24000
941971,jakub-osobinski,no-team,191,,26000
1065532,adrian-sandach,polonia-warszawa,190,,24000
979935,mario-zebic,song-lam-nghe-an,188,Right,190000
33342,themistoklis-tzimopoulos,kozani,187,Right,27000
54421,rafal-grzelak,ozarowianka-ozarow-mazowiecki,186,Right,92000
936290,piotr-pierzchala,gwardia-koszalin,190,Right,91000
844681,remigiusz-szywacz,ruch-chorzow,187,Left,97000
316300,przemyslaw-szarek,motor-lublin,185,Right,155000
1012227,radoslaw-sewerys,wisla-pulawy,189,Right,26000
890425,kornel-kordas,no-team,182,,91000
1162045,grzegorz-szymusik,mks-korona-kielce,,,
1000688,dawid-lisowski,,,,
1009663,bartosz-pretnik,no-team,180,,
1104042,radoslaw-turek,mks-korona-kielce,178,Right,26000
338159,marcel-gasior,motor-lublin,185,Both,97000
229546,filipe-oliveira,kotwica-kolobrzeg,187,Left,240000
948523,zvonimir-petrovic,kotwica-kolobrzeg,179,Right,160000
931448,hugo-diaz,gimnastica-segoviana,184,Right,155000
845368,piotr-basiuk,legionovia-legionowo,175,Right,52000
1117579,dawid-slabosz,no-team,174,,26000
1105182,adrian-bielka,lks-lomza,186,Both,26000
784605,marko-pervan,no-team,180,Right,140000
44799,mateusz-cetnarski,no-team,175,Right,
889646,emile-thiakane,,,,
800217,pawel-lysiak,wieczysta-krakow,178,Right,97000
1000685,mateusz-sowinski,,,,
1032928,jakub-gorski,stal-stalowa-wola,178,,97000
338783,jacek-podgorski,mks-korona-kielce,180,Right,270000
60738,jacek-kielb,no-team,183,Right,
939574,maciej-firlej,puszcza-niepolomice,181,,52000
882177,kubilay-yilmaz,,,,
1001989,jakub-rybus,no-team,184,Left,54000
941970,artur-pirog,aks-busko-zdroj,181,,49000
843422,milosz-mleczko,znicz-pruszkow,191,Right,195000
161341,wojciech-pawlowski,tks-elana-torun,190,Right,105000
874995,vjaceslavs-kudrjavcevs,fs-jelgava,188,Right,81000
1088873,konrad-reszka,blekitni-stargard,189,Right,52000
138603,krystian-nowak,fk-zhenys,186,Right,130000
227886,sebastian-rudol,motor-lublin,183,Right,205000
581156,michal-grudniewski,polonia-warszawa,190,Right,145000
100346,daniel-tanzyna,no-team,187,Both,47000
1065450,filip-becht,unia-skierniewice,175,Left,93000
971384,marcel-pieczek,mks-korona-kielce,185,Left,340000
872439,petar-mikulic,hnk-sloga-mravince,181,,52000
586186,lukasz-kosakiewicz,kotwica-kolobrzeg,176,Right,140000
842343,patryk-mucha,chrobry-glogow,178,,205000
72830,marek-hanousek,widzew-lodz,185,Right,330000
96662,mateusz-mozdzen,legia-ii-warszawa,180,Right,135000
608508,bartlomiej-poczobut,puszcza-niepolomice,180,Right,260000
1089539,caique,esperanca-de-lagos,180,,73000
,jakub-kmita,,,,
,damian-skrzeczkowski,,,,
189117,patryk-stepinski,ruch-chorzow,178,Right,430000
1124155,dawid-owczarek,lks-lomza,,Right,24000
252901,mateusz-michalski,polonia-warszawa,176,Right,120000
171011,dominik-kun,widzew-lodz,170,Both,370000
1031100,merveille-fundambu,,,,
580886,daniel-maka,no-team,171,Right,0
93740,henrik-ojamaa,paide-linnameeskond,176,Right,220000
971393,michael-ameyaw,piast-gliwice,175,Right,630000
1020541,robert-prochownik,no-team,182,,69000
,przemyslaw-kita,,,,
1006858,karol-czubak,mzks-arka-gdynia,193,Right,620000
60328,marcin-robak,no-team,182,Right,
109397,maciej-gostomski,gornik-leczna,195,Right,145000
998321,adrian-kostrzewski,gks-tychy,190,,90000
1103612,jakub-nowaczek,no-team,193,,24000
878240,pawel-baranowski,wigry-suwalki,,,
796993,kamil-pajnowski,stal-mielec,186,Left,240000
44950,tomasz-midzierski,avia-swidnik,196,Right,24000
,leandro,,,,
1114157,kamil-duda,no-team,187,Left,26000
608686,kamil-rozmus,avia-swidnik,179,Left,73000
,karol-turek,,,,
69293,gabriel-matei,acs-muscelul-campulung-elite,174,Right,77000
,bartlomiej-kukulowicz,,,,
941389,maciej-orlowski,lech-poznan-ii,177,Right,97000
893465,jakub-zagorski,avia-swidnik,173,,77000
573814,bartlomiej-kalinkowski,no-team,184,Right,26000
188983,adrian-cierpka,kks-1925-kalisz,184,Right,105000
844910,marcin-stromecki,no-team,182,Right,71000
990140,karol-struski,aris-limassol,172,Right,1300000
226662,tomasz-tymosiak,podhale-nowy-targ,182,Right,105000
915600,aron-stasiak,,,,
1020546,michal-golinski,no-team,171,Right,52000
1094112,pawel-perdun,chelmianka-chelm,177,Right,27000
956611,igor-korczakowski,legia-ii-warszawa,184,Left,81000
1111453,dawid-tkacz,widzew-lodz,181,Left,470000
1082172,sergiy-krykun,piast-gliwice,175,Right,330000
189131,aleksander-jagiello,no-team,170,Left,52000
157733,bartosz-spiaczka,gks-tychy,184,Right,235000
43415,pawel-wojciechowski,no-team,181,Right,26000
890785,przemyslaw-banaszak,no-team,188,Right,145000
1009284,gabriel-kobylak,radomiak-radom,190,Both,580000
995342,mateusz-gorski,slask-wroclaw,194,,26000
1108403,krzysztof-wroblewski,puszcza-niepolomice,188,,73000
1121927,kamil-galka,no-team,,,53000
981527,mateusz-skrzypczak,,,,
94158,ivan-hladik,skf-sered,195,Both,130000
120865,michal-czarny,gwardia-koszalin,189,Right,27000
102448,edgaras-zarskis,no-team,193,Right,170000
54110,mateusz-bartkow,sandecja-nowy-sacz,182,Left,70000
72983,marcin-stefanik,igloopol-debica,183,Right,71000
,michal-zajac,,,,
338169,michal-mikolajczyk,gwardia-koszalin,180,Both,53000
67359,erik-cikos,sv-wimpassing,182,Right,68000
,jakub-serafin,,,,
348390,konrad-stepien,puszcza-niepolomice,185,Right,260000
1063187,karol-knap,cracovia,180,Left,860000
60967,longinus-uwakwe,,,,
1117660,jakub-belski,limanovia-limanowa,185,,23000
,kacper-cichon,,,,
956812,sebastian-gorski,lechia-zielona-gora,187,Right,77000
372670,michal-klec,garbarnia-krakow,180,,24000
110772,bartosz-zurek,garbarnia-krakow,181,Left,49000
1117604,kacper-stoklosa,puszcza-niepolomice,179,Both,27000
761216,hubert-tomalski,puszcza-niepolomice,171,Right,160000
1116180,daniel-wolak,puszcza-niepolomice,170,,26000
1111623,tomasz-mucha,czarni-polaniec,178,,49000
541720,jakub-bartosz,puszcza-niepolomice,182,Right,135000
921499,lukasz-splawski,no-team,190,Right,135000
947226,szymon-kobusinski,polonia-warszawa,181,Right,210000
,yevgen-radionov,,,,
1065531,lucjan-klisiewicz,stal-stalowa-wola,193,,260000
1031435,filip-grodecki,puszcza-niepolomice,181,,27000
256565,michal-leszczynski,gks-wikielec,185,Right,
,jacek-troshupa,,,,
248315,piotr-skiba,no-team,185,Right,
1083923,jakub-kanclerz,wigry-suwalki,187,,23000
344919,ingo-van-weert,stedoco,185,Right,52000
,hubert-sadowski,,,,
883539,jakub-mosakowski,bks-sparta-brodnica,189,Left,94000
120922,damian-byrtek,legia-ii-warszawa,193,Right,24000
256571,rafal-remisz,swit-skolwin-szczecin,184,Left,105000
991141,jakub-teclaw,gks-tychy,190,Both,325000
1108363,filip-szabaciuk,stomil-olsztyn,185,Right,47000
804905,jurich-carolina,miedz-legnica,178,Left,260000
188345,jonatan-straus,radunia-stezyca,182,Left,110000
1030770,jakub-staszak,kks-1925-kalisz,179,Left,48000
1112683,mateusz-jonca,mks-mlawianka-mlawa,183,Left,23000
1022384,damian-sierant,no-team,180,,92000
71661,janusz-bucholc,no-team,177,Right,
,jakub-jurczak,,,,
941615,krystian-ogrodowski,wigry-suwalki,175,Right,81000
943368,maciej-spychala,zks-olimpia-elblag,181,Right,92000
956027,maciej-serbintowicz,stomil-olsztyn,176,,
,kamil-dajnowski,,,,
992987,koki-hinokio,stal-mielec,165,Right,505000
108982,wojciech-luczak,radunia-stezyca,182,Right,135000
908849,sam-van-huffel,sv-spakenburg,176,Both,27000
956028,hubert-szramka,no-team,185,,70000
1031225,sebastian-jarosz,,,,
72263,grzegorz-lech,no-team,180,Right,
1112686,jakub-mysiorski,no-team,185,Right,52000
1035838,skender-loshi,,,,
71169,grzegorz-kuswik,no-team,181,Right,71000
814459,nikita-kovalonoks,caronnese,191,Both,48000
1066779,jakub-brdak,no-team,182,,52000
1120385,bartosz-florek,stomil-olsztyn,172,,24000
318743,mateusz-kuchta,polonia-warszawa,188,Right,130000
329455,kacper-rosa,motor-lublin,190,Right,27000
1048858,blazej-sapielak,wieczysta-krakow,194,Right,24000
