id,slug,name,place_of_birth,brith_date,nationality,height,position,manager
64126,alexandru-chipciu,Alexandru Mihaita Chipciu,Braila,18.05.1989,Rumunia,1.76,Prawy napastnik,
147483,michael-pereira,,Paris,8.12.1987,Francja,1.80,Prawy napastnik,
241234,catalin-golofca,Catalin Gheorghita Golofca,Suceava,21.04.1990,Rumunia,1.69,Prawy napastnik,
341140,nicolae-carnat,,Alba Iulia,8.04.1998,Rumunia,1.85,Prawy napastnik,
675540,andrei-joca,Andrei Dodi Joca,Baia Mare,22.06.2000,Rumunia,1.81,Prawy napastnik,
131589,billel-omrani,bll l`mrny,Forbach,2.06.1993,Algieria,1.88,Srodkowy napastnik,
340073,gabriel-debeljuh,,Pula,28.09.1996,Chorwacja,1.88,Srodkowy napastnik,
119272,mario-rondon,Mario Junior Rondon Fernandez,Caracas,26.03.1986,Wenezuela,1.82,Srodkowy napastnik,
104990,jakub-vojtus,Jakub Vojtus,Spisska Nova Ves,,Slowacja,1.86,Srodkowy napastnik,
635065,gheorghe-gondiu,,Chisinau,5.05.2002,Moldawia,1.77,Srodkowy napastnik,
200616,valentin-cojocaru,Valentin Alexandru Cojocaru,Bucharest,,Rumunia,1.95,Bramkarz,
315442,catalin-cabuz,Catalin Vasile Cabuz,Avrig,18.06.1996,Rumunia,1.87,Bramkarz,
271294,arpad-tordai,Arpad Ors Gyorgy Tordai,Targu Mures,11.03.1997,Rumunia,1.93,Bramkarz,
724114,sabin-stanciulescu,Adrian Sabin Stanciulescu,,3.01.2003,Rumunia,,Bramkarz,
547850,alexandru-serban,Alexandru Paul Serban,,16.07.2001,Rumunia,1.82,Bramkarz,
340977,virgil-ghita,Virgil Eugen Ghita,Pitesti,4.06.1998,Rumunia,1.86,Srodkowy obronca,SEG
96790,sebastian-mladen,,Calafat,11.12.1991,Rumunia,1.86,Srodkowy obronca,
213589,alin-dobrosavlevici,,Moldova Noua,,Rumunia,1.87,Srodkowy obronca,
66117,angel-martinez,Angel Martinez Ortega,Barcelona,17.05.1991,Hiszpania,1.83,Srodkowy obronca,
724115,gabriel-buta,Gabriel Nicolae Buta,Salonta,29.01.2002,Rumunia,1.85,Srodkowy obronca,
666434,gabriel-danuleasa,Gabriel Leonard Danuleasa,,8.05.2003,Rumunia,1.87,Srodkowy obronca,
728519,daniel-birzu,Daniel Birzu,Constanta,28.05.2002,Rumunia,1.97,Srodkowy obronca,
313741,bradley-de-nooijer,,Oost-Souburg,7.11.1997,Holandia,1.80,Lewy obronca,
218352,marquinhos-pedroso,,Tubarao,,Brazylia,1.75,Lewy obronca,
319202,radu-boboc,Radu Stefanita Boboc,Craiova,24.04.1999,Rumunia,1.80,Prawy obronca,
164231,romario-benzar,Romario Sandu Benzar,Timisoara,26.03.1992,Rumunia,1.80,Prawy obronca,
340978,tiberiu-capusa,Tiberiu Ionut Capusa,Bacau,6.04.1998,Rumunia,1.83,Prawy obronca,
289256,razvan-gradinaru,Razvan Toni Augustin Gradinaru,Zimnicea,23.08.1995,Rumunia,1.80,Prawy obronca,
205533,damien-dussaut,Damien Dylan Dussaut,Creteil,8.11.1994,Martynika,1.82,Prawy obronca,
568557,darius-grosu,Darius Constantin Grosu,,7.06.2002,Rumunia,1.73,Prawy obronca,
547855,alex-georgescu,Alex Gabriel Georgescu,Slatina,10.07.2001,Rumunia,1.80,Prawy obronca,
666463,dan-sirbu,Dan Sirbu,Galati,22.04.2003,Rumunia,1.86,Prawy obronca,
391445,marco-dulca,Marco Alexandru Dulca,"Pohang, Gyeongbuk",11.05.1999,Rumunia,1.84,Defensywny pomocnik,
241254,andrei-artean,Andrei Viorel Artean,Hunedoara,14.08.1993,Rumunia,1.83,Defensywny pomocnik,
869978,luca-banu,Luca Nicolae Banu,Constanta,31.01.2005,Rumunia,1.78,Defensywny pomocnik,
608447,nicolas-popescu,,Istanbul,2.01.2003,Rumunia,1.87,Defensywny pomocnik,
340980,andrei-ciobanu,Andrei Virgil Ciobanu,Barlad,18.01.1998,Rumunia,1.76,Srodkowy pomocnik,
340981,carlo-casap,Carlo Roberto Casap,Timisoara,29.12.1998,Rumunia,1.78,Srodkowy pomocnik,
66110,jon-gaztanaga,Jon Gaztanaga Arrospide,Andoain,28.06.1991,Hiszpania,1.81,Srodkowy pomocnik,
133628,david-babunski,David Babunski,Skopje,1.03.1994,Macedonia Polnocna,1.78,Srodkowy pomocnik,
568578,constantin-grameni,,Constanta,,Rumunia,1.79,Srodkowy pomocnik,
455080,josemi-castaneda,Jose Miguel Castaneda Macho,Suances,26.02.1998,Hiszpania,1.73,Srodkowy pomocnik,
556209,roberto-malaele,Roberto Leonard Malaele,Targu Jiu,29.03.2003,Rumunia,1.76,Srodkowy pomocnik,
81421,cosmin-matei,Cosmin Gabriel Matei,Targoviste,30.09.1991,Rumunia,1.73,Ofensywny pomocnik,
608448,stefan-bodisteanu,Stefan Bodisteanu,Chisinau,1.02.2003,Rumunia,1.80,Ofensywny pomocnik,
798248,razvan-tanasa,Razvan Andrei Tanasa,,28.04.2003,Rumunia,,Ofensywny pomocnik,
368942,alexandru-matan,Alexandru Irinel Matan,Galati,29.08.1999,Rumunia,1.67,Lewy napastnik,
415205,victor-fernandez,Victor Fernandez Satue,Barcelona,2.05.1998,Hiszpania,1.74,Lewy napastnik,
292488,ely-fernandes,Ely Ernesto Lopes Fernandes,Tarrafal,4.11.1990,Republika Zielonego Przyladka,1.87,Lewy napastnik,
96853,adrian-stoian,Adrian Marius Stoian,Craiova,11.02.1991,Rumunia,1.77,Lewy napastnik,
547822,alexi-pitu,Alexi Paul Pitu,Karlsruhe,5.06.2002,Rumunia,1.78,Lewy napastnik,
547785,razvan-matis,Razvan Bogdan Matis,,25.01.2001,Rumunia,1.79,Lewy napastnik,
237058,jo-santos,Joalisson Santos Oliveira,Campina Grande,31.03.1991,Brazylia,1.74,Prawy napastnik,
675514,florian-haita,Florian Nichita Haita,,,Rumunia,1.81,Prawy napastnik,
164254,gabriel-iancu,Gabriel Cristian Iancu,Bukarest,15.04.1994,Rumunia,1.86,Srodkowy napastnik,
187290,kevin-luckassen,,Eindhoven,26.07.1993,Holandia,1.85,Srodkowy napastnik,
547786,louis-munteanu,,Vaslui,16.06.2002,Rumunia,1.84,Srodkowy napastnik,
335821,george-ganea,George Danut Ganea,Bucharest,26.05.1999,Rumunia,1.80,Srodkowy napastnik,
42485,juvhel-tsoumou,Hama Juvhel Fred Tsoumou,Brazzaville,27.12.1990,Kongo,1.91,Srodkowy napastnik,
164236,aurelian-chitu,Aurelian Ionut Chitu,Tandarei,25.03.1991,Rumunia,1.83,Srodkowy napastnik,
666469,luca-andronache,Luca Cristian Andronache,Bukarest,26.07.2003,Rumunia,1.89,Srodkowy napastnik,
168278,david-lazar,David Beniamin Lazar,Oradea,8.08.1991,Rumunia,1.85,Bramkarz,
623412,mihai-popa,Maximilian Mihai Popa,Constanta,,Rumunia,1.90,Bramkarz,
64114,mirel-bolboasa,Mirel Georgian Bolboasa,Pitesti,11.07.1989,Rumunia,1.90,Bramkarz,
131728,daniel-graovac,,Bosanski Novi,8.08.1993,Bosnia i Hercegowina,1.85,Srodkowy obronca,Love Players
335820,constantin-dima,,Bukarest,21.07.1999,Rumunia,,Srodkowy obronca,
47576,valerica-gaman,Marius Valerica Gaman,Bailesti,25.02.1989,Rumunia,1.91,Srodkowy obronca,
130927,abdel-lamanje,Abdel Aziz Lamanje Ngapout,Douala,27.07.1990,Francja,1.85,Srodkowy obronca,
187908,hugo-sousa,Hugo Filipe Goncalves Martins de Sousa,"Santa Marinha, Vila ...",4.06.1992,Portugalia,1.84,Srodkowy obronca,
50366,igor-jovanovic,Igor Jovanovic,Zagreb,3.05.1989,Chorwacja,1.86,Srodkowy obronca,
213287,alexandru-dandea,Alexandru Adrian Dandea,Dragasani,23.01.1988,Rumunia,1.88,Srodkowy obronca,
863162,catalin-ion,Catalin Andrei Ion,Caracal,,Rumunia,,Srodkowy obronca,
623411,robert-riza,,Craiova,9.06.1999,Rumunia,1.83,Lewy obronca,
126964,david-bruno,David Carneiro Dias de Rezende Bruno,Porto,14.02.1992,Portugalia,1.76,Prawy obronca,Proeleven S.A.
246836,momcilo-raspopovic,Momchilo Raspopovitsh,Podgorica,18.03.1994,Czarnogora,1.83,Prawy obronca,VPA SPORTS ...
309570,dinu-graur,,Chisinau,27.12.1994,Moldawia,1.78,Prawy obronca,
791474,marius-pahontu,Marius Catalin Pahontu,Ploiesti,22.08.1999,Rumunia,,Prawy obronca,
238474,ljuban-crepulja,,Capljina,2.09.1993,Chorwacja,1.78,Defensywny pomocnik,
193998,dario-canadjija,Dario Canadija,Bjelovar,17.04.1994,Chorwacja,1.76,Defensywny pomocnik,VPA SPORTS ...
127051,yann-boe-kane,,Angouleme,5.04.1991,Francja,1.86,Defensywny pomocnik,
97562,takayuki-seto,Lai Hu  Gui Xing ,"Nagoya, Aichi",5.02.1986,Japonia,1.81,Defensywny pomocnik,
623423,alexandru-duminica,Alexandru Duminica,Pitesti,16.02.2000,Rumunia,,Srodkowy pomocnik,
700767,paulian-banu,,Ploiesti,,Rumunia,1.80,Srodkowy pomocnik,
164233,constantin-budescu,Constantin Valentin Budescu,Urziceni,19.02.1989,Rumunia,1.86,Ofensywny pomocnik,
52744,sebastien-wuthrich,,Neuchatel,29.05.1990,Szwajcaria,1.81,Ofensywny pomocnik,
390844,romario-moise,Romario Florin Moise,Ploiesti,21.09.1996,Rumunia,1.75,Ofensywny pomocnik,
209664,alexandru-ionita,Alexandru Ionita,Bucharest,14.12.1994,Rumunia,1.78,Ofensywny pomocnik,
623422,gabriel-serban,Gabriel Stefan Serban,,11.02.2000,Rumunia,1.82,Ofensywny pomocnik,
453810,valentin-gheorghe,,Ploiesti,14.02.1997,Rumunia,1.75,Lewy napastnik,
96850,mihai-radut,,Slatina,18.03.1990,Rumunia,1.79,Lewy napastnik,
296585,silviu-balaure,Silviu Nicolae Balaure,Drobeta-Turnu ...,6.02.1996,Rumunia,1.78,Lewy napastnik,
728142,dragos-gheorghe,Dragos Gheorghe,,10.01.1999,Rumunia,1.60,Lewy napastnik,
478022,albert-stahl,Albert Tivadar Stahl,Arad,11.01.1999,Rumunia,1.80,Prawy napastnik,
530697,george-merloi,George Cristian Merloi,Bukarest,,Rumunia,1.70,Prawy napastnik,
814974,ionut-zaharia,Ionut Andrei Zaharia,Moreni,19.07.2003,Rumunia,1.80,Prawy napastnik,
896799,adeshina-fatai,Adeshina Abdul Fatai,Osogbo,1.05.1999,Nigeria,1.92,Cofniety napastnik,
81396,denis-alibec,,Mangalia,5.01.1991,Rumunia,1.87,Srodkowy napastnik,
130368,mattia-montini,,Frosinone,28.02.1992,Wlochy,1.84,Srodkowy napastnik,
109047,sulejman-krpic,Sulejman Krpic,Brcko,1.01.1991,Bosnia i Hercegowina,1.87,Srodkowy napastnik,
136997,shlomi-azulay,SHlvmy AzvlAy,Tiberias,,Izrael,1.86,Srodkowy napastnik,
73951,kehinde-fatai,Kehinde Abdul Feyi Fatai,Abuja,19.02.1990,Nigeria,1.80,Srodkowy napastnik,
605947,raoul-baicu,Raoul Petre Baicu,Bucharest,5.04.2000,Rumunia,1.74,Srodkowy napastnik,
436072,mihai-esanu,Mihai Alexandru Esanu,Bukarest,25.07.1998,Rumunia,1.88,Bramkarz,
62947,tomas-mejias,Tomas Mejias Osorio,Madrid,30.01.1989,Hiszpania,1.95,Bramkarz,
122337,gudmund-kongshavn,Gudmund Broks Kongshavn,Bergen,23.01.1991,Norwegia,1.89,Bramkarz,
64350,rene-roman,Rene Roman Hinojo,El Bosque (Cadiz),15.12.1983,Hiszpania,1.83,Bramkarz,
887379,denis-oncescu,,Bucharest,29.06.2004,Rumunia,1.87,Bramkarz,
608470,aleksander-mitrovic,,Bucharest,20.06.2003,Rumunia,1.91,Bramkarz,
106837,abdoulaye-ba,,St. Louis,1.01.1991,Senegal,1.97,Srodkowy obronca,
436078,ricardo-grigore,Ricardo Florin Grigore,Bukarest,7.04.1999,Rumunia,1.92,Srodkowy obronca,
47459,ante-puljic,Ante Puljic,Mostar,5.11.1987,Chorwacja,1.87,Srodkowy obronca,
77026,raul-albentosa,Raul Albentosa Redal,Alzira,7.09.1988,Hiszpania,1.92,Srodkowy obronca,
361537,mihai-popescu,Mihai Cristian Popescu,Campulung Muscel,7.05.1993,Rumunia,1.88,Srodkowy obronca,
147993,florin-bejan,,Mangalia,28.03.1991,Rumunia,1.86,Srodkowy obronca,
336310,marco-ehmann,,Spaichingen,3.08.2000,Rumunia,1.89,Srodkowy obronca,
54231,isma-lopez,Ismael Lopez Blanco,Pamplona,29.01.1990,Hiszpania,1.80,Lewy obronca,
181501,steliano-filip,,Buzau,15.05.1994,Rumunia,1.79,Lewy obronca,
243293,andrei-radu,Andrei Radu,Bucharest,21.06.1996,Rumunia,1.77,Lewy obronca,
213777,andrei-sin,Andrei Dumitru Sin,Bucharest,,Rumunia,1.82,Lewy obronca,
672896,costin-amzar,Costin Ionut Amzar,Bucharest,11.07.2003,Rumunia,1.70,Lewy obronca,
147562,alexander-gonzalez,Alexander David Gonzalez Sibulo,Caracas,13.09.1992,Wenezuela,1.77,Prawy obronca,
540849,radu-zamfir,Radu Stefan Zamfir,Bucharest,2.07.2001,Rumunia,1.78,Prawy obronca,
209117,alexandru-rauta,Alexandru Ilie Rauta,Pitesti,17.06.1992,Rumunia,1.77,Defensywny pomocnik,
80941,janusz-gol,Janusz Krzysztof Gol,Swidnica,11.11.1985,Polska,1.82,Defensywny pomocnik,
69402,vlad-achim,Vlad Alexandru Achim,Constanta,7.04.1989,Rumunia,1.82,Defensywny pomocnik,
261504,aleix-garcia,Aleix Garcia Serrano,Ulldecona,28.06.1997,Hiszpania,1.73,Srodkowy pomocnik,
123286,paul-anton,Paul Viorel Anton,Bistrita,10.05.1991,Rumunia,1.82,Srodkowy pomocnik,
540920,geani-cretu,Geani Mihai Cretu,Piatra Neamt,12.01.2000,Rumunia,1.77,Srodkowy pomocnik,
217891,ionut-serban,Ionut Daniel Serban,Baicoi,7.08.1995,Rumunia,1.78,Srodkowy pomocnik,
540892,claudiu-stan,Claudiu Nicusor Stan,Bukarest,25.09.2001,Rumunia,1.77,Srodkowy pomocnik,
491956,andrei-bani,Andrei Ahmed Mustafa Bani,Bukarest,22.08.2002,Rumunia,1.74,Ofensywny pomocnik,
608464,ioan-borcea,Valentin Ioan Borcea,Bukarest,6.07.2002,Rumunia,1.75,Ofensywny pomocnik,
56903,diego-fabbrini,,San Giuliano Terme,31.07.1990,Wlochy,1.81,Lewy napastnik,
298313,jonathan-morsay,Sahr Jonathan Morsay,"Gustaf Adolfs torg, ...",,Sierra Leone,1.77,Lewy napastnik,11MANGMT
139198,gevaro-nepomuceno,Gevaro Giomar Magno Nepomuceno,Tilburg,10.11.1992,Curacao,1.75,Lewy napastnik,
313631,andrei-blejdea,Andrei Cristian Blejdea,Bucuresti,22.06.1996,Rumunia,1.85,Lewy napastnik,
863556,antonio-bordusanu,Antonio Alexandru Bordusanu,Bukarest,10.08.2004,Rumunia,,Lewy napastnik,
379209,deian-sorescu,Deian Cristian Sorescu,Moldova Noua,29.08.1997,Rumunia,1.75,Prawy napastnik,
436080,andreas-mihaiu,Andreas Mircea Mihaiu,Slatina,19.08.1998,Rumunia,1.79,Prawy napastnik,
491962,catalin-magureanu,Catalin Ionut Magureanu,Bukarest,5.06.2000,Rumunia,1.78,Cofniety napastnik,
176067,borja-valle,Borja Valle Balonga,Ponferrada,9.07.1992,Hiszpania,1.77,Srodkowy napastnik,
341364,daniel-popa,Daniel Iliuta Popa,Pietrosita,14.07.1995,Rumunia,1.86,Srodkowy napastnik,
55210,adam-nemec,,Banska Bystrica,2.09.1985,Slowacja,1.92,Srodkowy napastnik,
436079,mihai-neicutescu,Mihai Alexandru Neicutescu,Bucharest,29.09.1998,Rumunia,1.81,Srodkowy napastnik,
91956,magaye-gueye,Magaye Serigne Falilou Dit Nelson Gueye,Nogent-sur-Marne,6.07.1990,Senegal,1.83,Srodkowy napastnik,
319235,robert-moldoveanu,Robert Marian Moldoveanu,Bukarest,8.03.1999,Rumunia,1.79,Srodkowy napastnik,
38000,joseph-akpala,Joseph Eneojo Akpala,Jos,24.08.1986,Nigeria,1.84,Srodkowy napastnik,
621679,giani-stere,Giani Marian Alberto Stere,Bucharest,14.06.1999,Rumunia,1.85,Srodkowy napastnik,
249080,eduard-pap,,Jimbolia,1.07.1994,Rumunia,1.86,Bramkarz,
156680,hidajet-hankic,Hidajet Hankic,Schwarzach im Pongau,29.06.1994,Bosnia i Hercegowina,1.87,Bramkarz,
331578,mario-contra,Mario Roberto Mihai Contra,Timisoara,15.09.1999,Rumunia,1.86,Bramkarz,
435731,andrei-chindris,Andrei Chindris,Cluj-Napoca,12.01.1999,Rumunia,1.91,Srodkowy obronca,
243846,alin-seroni,Alin Ioan Seroni,Lugoj,26.03.1987,Rumunia,1.95,Srodkowy obronca,
241574,florin-plamada,Florin Constantin Plamada,Radauti,30.04.1992,Rumunia,1.85,Srodkowy obronca,
706943,adrian-moescu,Adrian Costi Marian Moescu,Orsova,31.05.2001,Rumunia,1.87,Srodkowy obronca,
804134,bogdan-racovitan,Bogdan Racovitan,Dijon,6.06.2000,Rumunia,1.87,Srodkowy obronca,11WINS
881068,marian-lutu,Marian Vladut Lutu,,29.08.2003,Rumunia,,Srodkowy obronca,
177661,alexandru-tiganasu,Alexandru Tiganasu,Saveni,12.06.1990,Rumunia,1.79,Lewy obronca,
54847,marcel-holzmann,,Salzburg,3.09.1990,Austria,1.74,Lewy obronca,
82657,christopher-braun,,Hamburg,15.07.1991,Niemcy,1.81,Prawy obronca,
64216,andrei-patache,Andrei Alexandru Patache,Botosani,,Rumunia,1.74,Prawy obronca,
690820,bryan-mendoza,,,7.03.1993,Argentyna,1.80,Prawy obronca,
581447,ulrich-meleke,,Abobo,24.05.1999,Wybrzeze Kosci Sloniowej,1.81,Defensywny pomocnik,
537768,jonathan-rodriguez,Jonathan Emanuel Rodriguez,San Nicolas de los ...,7.06.1990,Argentyna,1.74,Srodkowy pomocnik,
241221,enriko-papa,,Kucove,12.03.1993,Albania,1.78,Srodkowy pomocnik,
423439,bautista-cascini,Juan Bautista Cascini,La Plata,4.06.1997,Argentyna,1.71,Srodkowy pomocnik,
468704,malcom-edjouma,mlkwm syls djwm llwry,Toulouse,,Maroko,1.91,Srodkowy pomocnik,
791176,david-croitoru,David Marian Croitoru,Bacau,9.08.2003,Rumunia,1.77,Srodkowy pomocnik,
412738,marian-tarsa,Marian Tarsa,Vaslui,16.04.1998,Rumunia,1.82,Srodkowy pomocnik,
182910,hervin-ongenda,Hervin Scicchitano Ongenda,Paris,24.06.1995,Francja,1.71,Ofensywny pomocnik,
379194,eduard-florescu,Eduard Marian Florescu,Pitesti,27.06.1997,Rumunia,1.83,Ofensywny pomocnik,
270019,realdo-fili,,Fier,14.05.1996,Albania,1.76,Ofensywny pomocnik,
271293,andrei-tircoveanu,Andrei Costin Tircoveanu,Bucharest,22.05.1997,Rumunia,1.70,Ofensywny pomocnik,
258816,alessio-carlone,,Genk,20.01.1996,Belgia,1.69,Ofensywny pomocnik,
419293,hamidou-keyta,,Montivilliers,17.12.1994,Francja,1.86,Lewy napastnik,
134458,stefan-ashkovski,Stefan Ashkovski,Skopje,24.02.1992,Macedonia Polnocna,1.79,Lewy napastnik,
164658,youssef-toutouh,,Kopenhagen,,Dania,1.89,Lewy napastnik,
380348,mahmoud-al-mawas,mHmwd lmws,Hamah,1.01.1993,Syria,1.72,Prawy napastnik,
64229,mihai-roman,,Suceava,,Rumunia,1.74,Prawy napastnik,
797953,alexandru-caia,Alexandru Simi Caia,Otelu Rosu,10.04.2003,Rumunia,1.78,Prawy napastnik,
830290,bogdan-melinte,Bogdan Gabriel Melinte,Botosani,11.09.1998,Rumunia,,Prawy napastnik,
225961,marko-dugandzic,Marko Dugandzic,Osijek,7.04.1994,Chorwacja,1.90,Srodkowy napastnik,Love Players
486537,sekou-camara,,Conakry,20.07.1997,Gwinea,1.83,Srodkowy napastnik,ProStar
460332,minas-chalkiadakis,Menas Khalkiadakes Phazos,Heraklion,5.02.1995,Grecja,1.86,Srodkowy napastnik,
337619,roland-niczuly,Roland-Csaba Niczuly,Targu Secuiesc,21.09.1995,Rumunia,1.81,Bramkarz,
91885,jesus-fernandez,Jesus Fernandez Collado,Madrid,11.06.1988,Hiszpania,1.90,Bramkarz,
315257,bela-fejer,Fejer Bela Csongor,Zabala,11.05.1995,Rumunia,1.90,Bramkarz,
860351,albert-szanto,Albert Szanto,Sfantu Gheorghe,3.06.2003,Rumunia,,Bramkarz,
194790,rachid-bouhenna,rshyd Hmd bwhn@,Meru,29.06.1991,Algieria,1.91,Srodkowy obronca,
208866,bogdan-mitrea,Bogdan Alexandru Mitrea,Cluj-Napoca,29.09.1987,Rumunia,1.85,Srodkowy obronca,PRIMESOCCER
260979,branislav-ninaj,Branislav Ninaj,Bratislava,17.05.1994,Slowacja,1.91,Srodkowy obronca,
48685,razvan-tincu,Razvan Tincu,Satu Mare,15.07.1987,Rumunia,1.84,Srodkowy obronca,
320637,florin-stefan,Florin Bogdan Stefan,Slatina,9.05.1996,Rumunia,1.83,Lewy obronca,
547812,andres-dumitrescu,Andres Mihai Dumitrescu,Slatina,11.03.2001,Rumunia,,Lewy obronca,PRIMESOCCER
234733,panagiotis-deligiannidis,Panagiotes Delegiannides,Thessaloniki,29.08.1996,Grecja,1.77,Prawy obronca,
134163,radoslav-dimitrov,Radoslav Bonchev Dimitrov,Lovech,12.08.1988,Bulgaria,1.75,Prawy obronca,
639141,balazs-csiszer,,Miercurea Ciuc,3.03.1999,Rumunia,,Prawy obronca,
177660,gabriel-vasvari,Gabriel Cristian Vasvari,Zalau,13.11.1986,Rumunia,1.78,Defensywny pomocnik,
130964,boubacar-fofana,,Conakry,6.11.1989,Gwinea,1.93,Defensywny pomocnik,
456523,eder-gonzalez,Eder Gonzalez Tortella,Palma de Mallorca,7.01.1997,Hiszpania,1.70,Defensywny pomocnik,PRIMESOCCER
860352,nicolae-paun,Nicolae Ionut Paun,Caracal,19.01.1999,Rumunia,,Defensywny pomocnik,
272527,lorant-kovacs,,Targu Mures,6.06.1993,Rumunia,1.78,Defensywny pomocnik,
636241,aleksa-markovic,,Wien,13.04.2001,Austria,1.82,Defensywny pomocnik,
50806,adnan-aganovic,Adnan Aganovic,Dubrovnik,,Chorwacja,1.81,Srodkowy pomocnik,
344889,bryan-nouvier,Bryan Jerome Gilbert Nouvier,Metz,21.06.1995,Francja,1.77,Srodkowy pomocnik,
448674,lorand-fulop,Fulop Lorand Levente,Targu Mures,24.07.1997,Rumunia,1.80,Srodkowy pomocnik,
484029,vlad-mitrea,Vlad Nicolae Mitrea,Bukarest,23.01.2001,Rumunia,1.82,Srodkowy pomocnik,
90872,peter-gal-andrezly,Peter Gal-Andrezly,Kosice,3.05.1990,Slowacja,1.72,Lewy pomocnik,
271281,ronaldo-deaconu,Ronaldo Octavian Andrei Deaconu,Bucharest,13.05.1997,Rumunia,1.82,Ofensywny pomocnik,
182554,anass-achahbar,'ns 'shhbr,Den Haag,13.01.1994,Holandia,1.73,Ofensywny pomocnik,
242113,istvan-fulop,Fulop Istvan Sandor,Targu Mures,18.05.1990,Rumunia,1.82,Ofensywny pomocnik,
203059,florin-purece,Florin Flavius Purece,Arad,6.11.1991,Rumunia,1.82,Ofensywny pomocnik,
749036,george-dragomir,George Ionut Dragomir,Faurei,6.08.2003,Rumunia,1.79,Ofensywny pomocnik,
685795,marius-stefanescu,Marius Stefanescu,Caracal,14.08.1998,Rumunia,1.68,Prawy napastnik,
535468,nandor-tamas,Tamas Nandor Karoly,Targu Secuiesc,,Rumunia,1.71,Prawy napastnik,
366937,pavol-safranko,Pavol Safranko,Svidnik,16.11.1994,Slowacja,1.86,Srodkowy napastnik,
222556,admir-bajrovic,,Alvesta,6.08.1995,Szwecja,1.81,Srodkowy napastnik,
466722,andrei-dumiter,Ioan Andrei Vasile Dumiter,Timisoara,10.04.1999,Rumunia,1.84,Srodkowy napastnik,
154635,simone-rapp,Simone Enea Rapp,Cugnasco,,Szwajcaria,1.93,Srodkowy napastnik,
213699,victor-rimniceanu,Victor Teodor Rimniceanu,Bukarest,11.04.1990,Rumunia,1.85,Bramkarz,
282409,marcos-lavin,Marcos Lavin Rodriguez,Madrid,2.09.1996,Hiszpania,1.90,Bramkarz,
436073,mihai-cotolan,Mihai Ionut Cotolan,,18.01.1999,Rumunia,1.8,Bramkarz,
836000,valentin-neacsu,Alexandru Valentin Neacsu,Bucharest,9.02.2000,Rumunia,1.84,Bramkarz,
1014234,daniel-paraschiv,Daniel Constantin Paraschiv,,10.09.2002,Rumunia,1.82,Bramkarz,
312471,cosmin-achim,Cosmin Florin Achim,Draganesti-Olt,19.09.1995,Rumunia,1.88,Srodkowy obronca,
64667,igor-armas,Igor Armas,Causeni,14.07.1987,Moldawia,1.94,Srodkowy obronca,
64103,ionut-balaur,Ionut Balaur,Vaslui,6.06.1989,Rumunia,1.88,Srodkowy obronca,
6893,gabriel-tamas,Gabriel Sebastian Tamas,Brasov,9.11.1983,Rumunia,1.88,Srodkowy obronca,
123921,mourad-satli,mrd stl,Oran,29.01.1990,Algieria,1.87,Srodkowy obronca,
599695,nicolae-cotolan,Nicolae Catalin Cotolan,,18.01.1999,Rumunia,,Srodkowy obronca,
649787,george-buliga,George Catalin Buliga,Bukarest,26.04.1998,Rumunia,1.79,Srodkowy obronca,
649788,roberto-mihai,Darius Roberto Mihai,,,Rumunia,,Srodkowy obronca,
809504,oktay-ozkara,Ionut Oktay Ozkara,,11.08.2000,Rumunia,,Srodkowy obronca,
575217,alexandru-chilili,Alexandru Constantin Chilili,,1.08.2002,Rumunia,,Srodkowy obronca,
204040,alexandru-vlad,Alexandru Nicolae Vlad,Sighetu Marmatiei,6.12.1989,Rumunia,1.74,Lewy obronca,
274828,milan-kocic,Milan Kocic,,16.02.1990,Slowenia,1.77,Lewy obronca,
397485,cristian-costin,Cristian Ionut Costin,Beclean,17.06.1998,Rumunia,1.78,Prawy obronca,
337537,ricardinho,Ricardo Jose Veiga Varzim Miranda,Barcelos,24.03.1994,Portugalia,1.79,Prawy obronca,
156487,gregoire-puel,,Nice,20.02.1992,Francja,1.78,Prawy obronca,
669628,daniel-mitrache,,Pitesti,27.06.2000,Rumunia,,Prawy obronca,
81959,lukas-droppa,Lukas Droppa,Uherske Hradiste,22.04.1989,Czechy,1.83,Defensywny pomocnik,
57851,pablo-de-lucas,Pablo de Lucas Torres,Elche,20.09.1986,Hiszpania,1.80,Defensywny pomocnik,
134608,helder-tavares,Helder Luis Lopes Vieira Tavares,Olivais,26.12.1989,Republika Zielonego Przyladka,1.78,Srodkowy pomocnik,
588433,alexandru-ilie,Alexandru Mihai Ilie,Zarnesti,19.01.2000,Rumunia,1.65,Srodkowy pomocnik,
847267,iulian-badea,,,12.03.2000,Rumunia,,Srodkowy pomocnik,
474520,claudiu-bortoneanu,Claudiu Gabriel Bortoneanu,Bukarest,,Rumunia,,Prawy pomocnik,
1014235,roberto-tatu,Roberto Angelo Tatu,Galati,16.05.2000,Rumunia,,Prawy pomocnik,
1014233,robert-tangulea,Robert Boby Adrian Tangulea,Bucharest,,Rumunia,,Lewy pomocnik,
436075,ion-gheorghe,,Bukarest,,Rumunia,1.74,Ofensywny pomocnik,
81509,eric,,Nova Iguacu,5.12.1985,Brazylia,1.74,Ofensywny pomocnik,Kuniy & W. Sports ...
309847,martin-remacle,Martin Christophe Jannick Remacle,Verviers,16.05.1997,Belgia,1.76,Ofensywny pomocnik,
